state,decision_id,decision,score,distinctive_max,distance_km,grid3_id,grid3_code,grid3_name,grid3_admin_path,hfr_id,hfr_code,hfr_name,hfr_admin_path,evidence,review_outcome,reviewer,reviewed_at,reason
Edo,xwd:sha256:03a9e29a9707185da76151088e2aacb9fb56722f856e2585b1722bb88ccaf326,review,0.5669,0.7,1.02,grid3:633a152d-41ce-4c18-a14d-6744fc52454d,12/11/1/1/1/0001,Aduwawa Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Evboumodu""}",hfr:ec03235c-10d4-4bd1-932c-5dc9d354118f,ec03235c-10d4-4bd1-932c-5dc9d354118f,Ikhueniro Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE02""}","{""admin_path"": 0.6, ""distance_km"": 1.02, ""geo"": 0.712, ""name"": 0.7, ""name_tftoken"": 0.345, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:03e9f8f9c4afbd7f5a4f1614bdc32b9d4816285b2d80879f8b6a74e0cedba612,review,0.573,0.819,2.41,grid3:bbe7182f-e120-48c9-aba9-9f95ef411349,12/12/1/1/1/0001,Aruogba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Oredo 2""}",hfr:669e9d66-30e4-48b2-81c5-d83da32ef4f0,669e9d66-30e4-48b2-81c5-d83da32ef4f0,Evbuodia Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN07""}","{""admin_path"": 0.6, ""distance_km"": 2.41, ""geo"": 0.448, ""name"": 0.819, ""name_tftoken"": 0.377, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0424f7353957590339b08242f43dfbd74f5ef1a077fa5e18381d6927e87a8a58,review,0.5713,0.852,2.69,grid3:1323171d-cf99-451a-a4d7-8918bc1f6b50,12/17/1/1/1/0039,Illoje Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""Ogbagun/Iloje""}",hfr:71410802-e6bd-4cc6-ad53-b066a18ab1a8,71410802-e6bd-4cc6-ad53-b066a18ab1a8,Ohia Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""EDSSGD07""}","{""admin_path"": 0.6, ""distance_km"": 2.69, ""geo"": 0.407, ""name"": 0.852, ""name_tftoken"": 0.358, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0425711ad29b146e9518a7693265e9896b3249ff1fba36cce622450696062f4d,review,0.5567,0.825,2.96,grid3:6c743ca8-b970-4970-be4e-9b2030964eea,12/07/1/1/1/0022,Iviavia Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""Ivinone""}",hfr:8e478b86-b533-4e85-be4e-0b30a07237dc,8e478b86-b533-4e85-be4e-0b30a07237dc,Adachi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""EDSFUG01""}","{""admin_path"": 0.6, ""distance_km"": 2.96, ""geo"": 0.373, ""name"": 0.825, ""name_tftoken"": 0.358, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:046bedb96a312f644804078c04b7108266f909b10f28c1348ca918ca0ef0e21f,review,0.5782,0.767,1.47,grid3:a7d9f407-8b06-40eb-a8d2-236922011274,,Onuwabhagbe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Opoji""}",hfr:7ef7cffd-fdb0-4955-a5ea-3fc8b55a8b12,7ef7cffd-fdb0-4955-a5ea-3fc8b55a8b12,Opoji Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU02""}","{""admin_path"": 0.6, ""distance_km"": 1.47, ""geo"": 0.612, ""name"": 0.767, ""name_tftoken"": 0.362, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:04d57f4d5ff9b3eec3d15a4c3b410c0cad84e3756bd5c5d31e988b0935c5a8ff,review,0.5603,0.889,3.76,grid3:6c8aa416-cba2-4b27-8b5c-d7f63b60d5cd,12/13/1/1/1/0002,Obagie Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""Ugbeka""}",hfr:4f55fb28-94c6-4aa2-9878-a31a6687c96b,4f55fb28-94c6-4aa2-9878-a31a6687c96b,Ogan Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""EDSABD06""}","{""admin_path"": 0.6, ""distance_km"": 3.76, ""geo"": 0.285, ""name"": 0.889, ""name_tftoken"": 0.349, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:04f940f3c292686cfd0f71c6aad7721279f8581db2fbab047fb3ee9a8922544e,review,0.6959,0.781,0.76,grid3:a482f9e1-4caa-4f6b-baac-c2e358f46950,,Destiny Nursing and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""Ogida 1""}",hfr:9e72cff1-f1c7-422b-add7-72b41064bff2,9e72cff1-f1c7-422b-add7-72b41064bff2,Divine Nursing and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""EDSUSL07""}","{""admin_path"": 0.6, ""distance_km"": 0.76, ""geo"": 0.777, ""name"": 0.924, ""name_tftoken"": 0.475, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:04fefc5e2e062a350054c73b21db9cddc41b7e4080bc9511588990a689c0c3f1,review,0.6164,0.727,0.73,grid3:effa0b57-e874-4eb0-90d9-3647a568db18,12/11/1/1/2/0098,Peaceway Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Irhinmwinrin""}",hfr:55bc3729-e97a-4e6c-a249-197c2e90b82a,55bc3729-e97a-4e6c-a249-197c2e90b82a,Godswill Nursing Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.6, ""distance_km"": 0.73, ""geo"": 0.783, ""name"": 0.727, ""name_tftoken"": 0.43, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:050cdb9b0c48d2583490f1fa842e478604b9b641b1739e2d43e2bf3d243d9107,review,0.5617,0.86,4.74,grid3:2286d3d6-61cd-4411-ba0b-4b1484f552a7,12/12/1/1/2/0019,Chidex Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Oredo 2""}",hfr:a78ac982-d740-49ea-8285-f2e485ff003e,a78ac982-d740-49ea-8285-f2e485ff003e,Ekiuwa Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.3, ""distance_km"": 4.74, ""geo"": 0.206, ""name"": 0.873, ""name_tftoken"": 0.559, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:052594cbb617fb52c016f61d5d3d4f3c4031e57036f2e523c0b808c248f31167,review,0.5711,0.78,1.08,grid3:d79dde7d-295f-419a-924c-2c115b23c472,12/16/1/1/1/0032,Otua Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""Ihievbe""}",hfr:e6b74696-a706-4723-8d64-eb98acbc2b3f,e6b74696-a706-4723-8d64-eb98acbc2b3f,Emabu Model Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""EDSAFZ11""}","{""admin_path"": 0.6, ""distance_km"": 1.08, ""geo"": 0.698, ""name"": 0.78, ""name_tftoken"": 0.284, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0537b00a561581a7259feb8ec6f5a1d148c5f3d45e5010e375baef3324a9e19c,review,0.6427,0.842,1.12,grid3:fc983d15-ec90-4f6c-8979-7b5d61ff2e36,12/11/1/1/2/0070,Otasowie Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Evbouriaria""}",hfr:5e7d6a2c-1c8d-4ea9-bc55-8f60f46d2d43,5e7d6a2c-1c8d-4ea9-bc55-8f60f46d2d43,Omosete Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE09""}","{""admin_path"": 0.6, ""distance_km"": 1.12, ""geo"": 0.689, ""name"": 0.842, ""name_phrase"": ""clinic and"", ""name_phrase_rarity"": 0.54, ""name_tftoken"": 0.442, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0537cb65616a9de76d6bcb100fa568c3455aefa992958f0c4f369559f6478563,review,0.5868,0.819,1.74,grid3:a91b0c2a-a65f-45d8-bde2-07e9cb10629b,12/03/1/1/1/0009,Ibore Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Uneah""}",hfr:40224f97-c4be-4c2c-ab7f-a0fbb74b4b90,40224f97-c4be-4c2c-ab7f-a0fbb74b4b90,Ugbokhare Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU10""}","{""admin_path"": 0.6, ""distance_km"": 1.74, ""geo"": 0.561, ""name"": 0.819, ""name_tftoken"": 0.362, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:05458770c1a2baff56fc140eee549236cb4abdce32b072e24160ae5221bb8ea7,review,0.6299,0.951,48.77,grid3:c593fdc6-c84f-40f4-b4ae-e60441cdd22b,,Ohe Primary Health Care Center,"{""admin1"": ""Edo"", ""admin2"": ""Uhunmwode"", ""settlement"": ""Ehor""}",hfr:fd689ce4-9937-4773-bf46-9ffb984b5a71,fd689ce4-9937-4773-bf46-9ffb984b5a71,Ohe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""EDSURM10""}","{""admin_path"": 0.3, ""distance_km"": 48.77, ""geo"": 0.0, ""geo_conflict_km"": 48.77, ""name"": 0.951, ""name_tftoken"": 0.789}",,,,
Edo,xwd:sha256:055f211cae484ed20ee72816a4013f53edf2d05ece7354e7cbdee0593866fc38,review,0.5627,0.718,0.99,grid3:5cf16497-2132-4b68-b0cb-898bc9ff94d9,,Galex Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Ukhiri""}",hfr:fde73810-dacd-4b06-be70-bed436636636,fde73810-dacd-4b06-be70-bed436636636,Suyi Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE04""}","{""admin_path"": 0.6, ""distance_km"": 0.99, ""geo"": 0.719, ""name"": 0.718, ""name_phrase"": ""medical center"", ""name_phrase_rarity"": 0.483, ""name_tftoken"": 0.31, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:05670e45ed51620f8146540fc8fad724461dc23c22dff80b9d8eceb7ec108508,review,0.6831,0.9,3.97,grid3:0242fe6f-cac3-4b2b-84ea-86ce9c7aea9c,,Eko Ewu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Ehanlen-Ewu""}",hfr:fd15abee-f730-40a8-9fc0-108475ab68ef,fd15abee-f730-40a8-9fc0-108475ab68ef,Ewu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU08""}","{""admin_path"": 0.6, ""distance_km"": 3.97, ""geo"": 0.266, ""name"": 0.926, ""name_tftoken"": 0.69, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:05c5a6c99b048fbdbe7427ba3f2af26dbbb373a0676137721195e12da1c08b0a,review,0.5766,0.919,12.19,grid3:f1e7f5ad-a95f-4e92-9685-f2ea4bb31492,,Oghomere Ekperi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""Oghomere""}",hfr:b2c048ac-4cc0-4634-8791-c695ad053523,b2c048ac-4cc0-4634-8791-c695ad053523,Osomegbe Ekperi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""EDSFUG07""}","{""admin_path"": 0.6, ""distance_km"": 12.19, ""geo"": 0.017, ""geo_conflict_km"": 12.19, ""name"": 0.919, ""name_tftoken"": 0.502, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:05fe5ddb477fdd758e42351dc47a4dd2d1d72d3f0a5480ac6cb5d6d0599b9b5e,review,0.641,0.847,0.0,grid3:a087c2db-17dd-4702-a712-eda624df55d3,12/09/1/1/2/0006,Mom'S Clinic Fate Medical Centre,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""Auchi 4""}",hfr:a8068a2e-00ec-4869-a93a-5c99fa4428dc,a8068a2e-00ec-4869-a93a-5c99fa4428dc,Moms Clinic,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""EDSAUC12""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 0.998, ""name"": 0.847, ""name_tftoken"": 0.277, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:062bdf90f13afbc726d0fdcf09d99beecd80a7f77af707cc32dfd679e9185bac,review,0.5782,0.767,1.47,grid3:7ef7cffd-fdb0-4955-a5ea-3fc8b55a8b12,12/03/1/1/1/0013,Opoji Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Opoji""}",hfr:a7d9f407-8b06-40eb-a8d2-236922011274,a7d9f407-8b06-40eb-a8d2-236922011274,Onuwabhagbe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU02""}","{""admin_path"": 0.6, ""distance_km"": 1.47, ""geo"": 0.612, ""name"": 0.767, ""name_tftoken"": 0.362, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:06d752679bd75ef702339b8d59cf29484f89429e69db7fcc0a5825a416f919be,review,0.6835,0.86,0.0,grid3:bd62473f-e015-4ce8-ad93-17a8a8410df5,12/14/1/1/1/0035,Ugbokun Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""Okada East""}",hfr:bd62473f-e015-4ce8-ad93-17a8a8410df5,bd62473f-e015-4ce8-ad93-17a8a8410df5,Ugbokunu 2 Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""EDSAKA06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.951, ""name_tftoken"": 0.3, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:06d7d77cc7c5a6492606fa036dda254f4e105eb2187078d474b33bdf6ea9cd83,review,0.6005,0.505,1.74,grid3:0fa22e16-d57b-4196-b6be-c90400bfe861,,St Johns Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""Okhoro""}",hfr:f33cf667-56ba-48c9-83d2-5308e507295d,f33cf667-56ba-48c9-83d2-5308e507295d,St Marys Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""EDSUSL07""}","{""admin_path"": 0.6, ""distance_km"": 1.74, ""geo"": 0.561, ""name"": 0.854, ""name_tftoken"": 0.367, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:06e514f3aa55c6ee920f5cdb729cef191f5d6f268dd0e0e30c7a1baab9a6e320,review,0.5865,0.86,2.78,grid3:a11806a0-4567-4fc8-bc20-584ef9da165d,12/11/1/1/1/0022,Umelu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Irhinmwinrin""}",hfr:790cb936-4476-469a-bae6-91e47b472025,790cb936-4476-469a-bae6-91e47b472025,Ugbekun Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE03""}","{""admin_path"": 0.6, ""distance_km"": 2.78, ""geo"": 0.396, ""name"": 0.9, ""name_tftoken"": 0.361, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0796bafacb49325d96a9d2122545e1e6a9485eb606a46b705375a82d576732e0,review,0.5715,0.738,1.37,grid3:fe053d79-c27e-49b2-a6f2-6a3579f65c1d,12/11/1/1/2/0087,Uyiosa Nursing and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Ugbekun""}",hfr:203b3247-5010-40ad-ae83-9a5b45d6a303,203b3247-5010-40ad-ae83-9a5b45d6a303,St Patrick Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE10""}","{""admin_path"": 0.6, ""distance_km"": 1.37, ""geo"": 0.633, ""name"": 0.738, ""name_tftoken"": 0.36, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:07df4dd802295a67e4958bfa2661a18e48042e8f3cacba845dd174ee7e1ff39f,review,0.5877,0.862,2.05,grid3:bf7182fa-ccec-47b2-8ac9-eb7156e7b3ff,12/06/1/1/1/0021,Ujoelen Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""Emuhi""}",hfr:2120a6fc-eea4-4ce5-a56e-a9d48097e619,2120a6fc-eea4-4ce5-a56e-a9d48097e619,Ujiogba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""EDSEKP06""}","{""admin_path"": 0.6, ""distance_km"": 2.05, ""geo"": 0.505, ""name"": 0.862, ""name_tftoken"": 0.349, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:07eae1fa77924b18f411835d020fe01a74ad609d782a17f99f9eb916e90d3c02,review,0.5511,0.818,0.68,grid3:9a5e800d-602e-4ee1-a518-8502442cb95c,12/12/1/1/2/0053,Irowa Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Oredo 11""}",hfr:df7e5d4d-eafa-4647-8a34-0b509e80859d,df7e5d4d-eafa-4647-8a34-0b509e80859d,Christway Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.3, ""distance_km"": 0.68, ""geo"": 0.798, ""name"": 0.818, ""name_phrase"": ""medical center"", ""name_phrase_rarity"": 0.483, ""name_tftoken"": 0.286, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:080fa56dea0e3dedfcf26d45b51565966548400b22d701a725d2a930a230a8c7,review,0.6219,0.828,1.47,grid3:f87e1be1-9d33-4816-9fd1-5beeb64f77e2,,Esohe Hospital and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Iyaro""}",hfr:6d33ee43-6d24-4e0a-b563-8eb683225ef0,6d33ee43-6d24-4e0a-b563-8eb683225ef0,Bazuaye Hospital and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN02""}","{""admin_path"": 0.6, ""distance_km"": 1.47, ""geo"": 0.614, ""name"": 0.828, ""name_phrase"": ""hospital and"", ""name_phrase_rarity"": 0.592, ""name_tftoken"": 0.431, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0810537fc1e089149822db0598134f188c29eb4f22e02572f74448eb5d447ac3,review,0.5754,0.861,2.42,grid3:0ebfe96c-51e7-4a2b-ae28-04bf91bbbb97,12/04/1/1/1/0010,Idumoza Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""Ubierumu / Idumoza""}",hfr:448863c6-1f6f-44e6-8265-a1e14f303deb,448863c6-1f6f-44e6-8265-a1e14f303deb,Arue Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""EDSURM04""}","{""admin_path"": 0.6, ""distance_km"": 2.42, ""geo"": 0.446, ""name"": 0.861, ""name_tftoken"": 0.342, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0882ff36ef3a9771e77f37db8990406eaeb6a9c8f66bffb008d6bfde9ca446e0,review,0.5705,0.762,3.57,grid3:203b3247-5010-40ad-ae83-9a5b45d6a303,,St Patrick Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Irhinmwinrin""}",hfr:a78ac982-d740-49ea-8285-f2e485ff003e,a78ac982-d740-49ea-8285-f2e485ff003e,Ekiuwa Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.6, ""distance_km"": 3.57, ""geo"": 0.304, ""name"": 0.762, ""name_tftoken"": 0.497, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:08d1ca3e993194dec30f52eca1637ecb56302485eb2f19aa3720f48ae4e21eb6,review,0.611,0.834,0.64,grid3:74ebcd03-8a47-4357-a5fc-1fd962a4c8e9,12/12/1/1/2/0014,Ayolik Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Oredo 10""}",hfr:38e199ff-5472-4157-964f-91272a08d824,38e199ff-5472-4157-964f-91272a08d824,Wisdom Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN12""}","{""admin_path"": 0.6, ""distance_km"": 0.64, ""geo"": 0.809, ""name"": 0.834, ""name_phrase"": ""medical center"", ""name_phrase_rarity"": 0.483, ""name_tftoken"": 0.295, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:08e0a1b5f55dfafe35926d255a4071e1c2877a9d7d1e4a74d4c1328de675dfb8,review,0.5659,0.712,1.65,grid3:4f632213-177a-4feb-b8d1-b26be7feb90d,12/17/1/1/2/0007,Okougha Uzebba Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""Uzebba 1""}",hfr:53d79cb0-4530-4920-a353-7a41421dc353,53d79cb0-4530-4920-a353-7a41421dc353,Uzebba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""EDSSGD01""}","{""admin_path"": 0.6, ""distance_km"": 1.65, ""geo"": 0.577, ""name"": 0.712, ""name_tftoken"": 0.397, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:08e1e5c6d42669e540a4eaf8a4f3e6becdf3520047914160765cc4d6e7a9bd5e,review,0.5707,0.856,4.71,grid3:41570a69-f1cf-4b56-95e2-72c18bd8a3e8,12/02/1/1/1/0104,Egor Staff Clinic Primary Health Centre,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""Uselu 2""}",hfr:9c517981-dd10-4c8e-a37d-96b54843097e,9c517981-dd10-4c8e-a37d-96b54843097e,Egor Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""EDSUSL08""}","{""admin_path"": 0.6, ""distance_km"": 4.71, ""geo"": 0.208, ""name"": 0.856, ""name_tftoken"": 0.451, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:094e681e5f1408b941494ad2cb8172abef87d40ee13cf43166866bdd74ace8f7,review,0.673,0.875,0.0,grid3:09371eb1-655f-46ee-9ee7-19d16ef33333,12/01/1/1/1/0020,Ikiran Ile Primary Health Clinic,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""Ibillo""}",hfr:09371eb1-655f-46ee-9ee7-19d16ef33333,09371eb1-655f-46ee-9ee7-19d16ef33333,Ikran Ile Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""EDSGAR06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.875, ""name_phrase"": ""ile primary"", ""name_phrase_rarity"": 0.887, ""name_tftoken"": 0.345, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:09a9e538e1fbc98cfd769960d3a4d2a3967aaa0f39e664f19c671a023624330e,review,0.5512,0.965,7.11,grid3:29829e30-cd51-4fc0-87a8-cd8b9044f0f1,12/13/1/1/1/0027,Oza Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""Abiokunla 2""}",hfr:4f55fb28-94c6-4aa2-9878-a31a6687c96b,4f55fb28-94c6-4aa2-9878-a31a6687c96b,Ogan Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""EDSABD06""}","{""admin_path"": 0.6, ""distance_km"": 7.11, ""geo"": 0.094, ""name"": 0.965, ""name_tftoken"": 0.342, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:09d63ebbfa13bbeaf436014b7bf6fe10410415509d48ba694de3929d3bc2b60c,review,0.598,0.752,0.61,grid3:895c5820-c952-4428-9ab8-28bdd195edcb,12/11/1/1/2/0042,Joepic Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Evboumodu""}",hfr:b36aaab4-6f33-4810-a643-6c48e6d74dd0,b36aaab4-6f33-4810-a643-6c48e6d74dd0,Solution Nursing and Mayernity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE02""}","{""admin_path"": 0.6, ""distance_km"": 0.61, ""geo"": 0.815, ""name"": 0.752, ""name_tftoken"": 0.334}",,,,
Edo,xwd:sha256:0a21e7edc572e5ff3f74591e222f815d76518e45cd9c416a619e3ff684ca5b41,review,0.5504,0.86,5.5,grid3:4e0992cf-bacb-442a-9e24-31fe0d93a6da,12/16/1/1/1/0056,Ohanmi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""4 Bimion""}",hfr:12f077b7-28ac-4db7-93a8-7b2900c3c325,12f077b7-28ac-4db7-93a8-7b2900c3c325,Uokha Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""EDSAFZ06""}","{""admin_path"": 0.6, ""distance_km"": 5.5, ""geo"": 0.16, ""name"": 0.913, ""name_tftoken"": 0.358, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0a2f3fd85e65fdbc51735842a1d2bed968e33d300e530b2086a422f9f00a45cb,review,0.569,0.857,2.92,grid3:c65e9173-a0c8-4fff-a3db-ec4747e8625c,12/09/1/1/1/0014,Irekhai Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""Uzairue S E""}",hfr:ea8d9034-60d7-4eaf-bf75-86bd6c0eb540,ea8d9034-60d7-4eaf-bf75-86bd6c0eb540,Ayogwiri Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""EDSAUC08""}","{""admin_path"": 0.6, ""distance_km"": 2.92, ""geo"": 0.377, ""name"": 0.857, ""name_tftoken"": 0.361, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0a30529feb286da1678200343c5733dd128914deb1ffd234953289744f27607d,review,0.5762,0.815,1.22,grid3:df7e5d4d-eafa-4647-8a34-0b509e80859d,12/11/1/1/2/0017,Christway Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Evbouriaria""}",hfr:6fcf8400-e302-4956-940e-5fae5a2c3d17,6fcf8400-e302-4956-940e-5fae5a2c3d17,Christ Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN12""}","{""admin_path"": 0.3, ""distance_km"": 1.22, ""geo"": 0.666, ""name"": 0.946, ""name_phrase"": ""medical center"", ""name_phrase_rarity"": 0.483, ""name_tftoken"": 0.299, ""name_type"": 1.0}",,,,
