id,name,alternate_name,category,lga,ward_code,lon,lat
fc452e1d-e685-4ea5-ba89-62f90c73ad38,Sabomi Basic Health Center,Basic Health Center Sabomi,Primary Health Center,Ese Odo,ODSESO03,4.891296387000068,6.445129395000038
4f32e993-7a8c-483a-b28a-a8fca3b1c1a0,Akpata Primary Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.909301757000037,6.03991699200003
0a694b2b-a852-4a30-a8f9-aabc921c39ae,Igbolomi Basic Health Center,,Primary Health Center,Ilaje,ODSIAE06,4.60827636700003,6.465087891000053
f550dd1f-6afa-41fd-8167-08d4e1c84375,Igbotu Basic Health Center,Basic Health Center Igbotu,Primary Health Center,Ese Odo,ODSESO03,4.8955078130000516,6.428710937000062
23cc475c-5048-4ecd-be60-63ea7cb634cd,Eletu Primary Health Center,,Primary Health Center,Irele,ODSIRL07,5.032287598000039,6.565124512000068
75db9d04-fc5b-43ab-a401-d73278f461fc,Ori Oke Iwamimo Basic Health Center,,Primary Health Center,Ilaje,ODSIAE04,4.681091309000067,6.187072754000042
2c626833-d3f6-4876-bda1-8e145ccc926b,Labon Health Center,,Primary Health Center,Odigbo,ODSODI09,4.436523437000062,6.767272949000073
39cc4a2e-90d2-4e38-8ffe-34e8e0b5c06d,Wakajaye Basic Health Center,,Primary Health Center,Odigbo,ODSODI07,4.566101074000073,6.682312012000068
9b7f9f79-de17-4f47-a9aa-f0d20731a150,Asewele Korede Health Center,,Primary Health Center,Odigbo,ODSODI04,4.855529785000044,6.861694336000028
b439277b-6df8-4ce1-a8de-42f09dcc5f42,Oro Health Center,,Primary Health Center,Odigbo,ODSODI04,4.897277832000043,6.902709961000028
fc762d4e-b97f-424c-977d-c4f832aff583,Omifon Basic Health Center,,Primary Health Center,Odigbo,ODSODI08,4.860900879000042,6.825683594000054
1959d68d-ebb5-4eef-97df-3d29b14482d5,Rainbow Medical Center,,Medical Center,Odigbo,ODSODI10,4.873291016000053,6.7526855470000555
7ef68171-a423-4bfb-968d-f9f6b49f5fdb,Temidire Health Center,,Primary Health Center,Odigbo,ODSODI09,4.455078125000057,6.769470214000023
01fea599-9b42-419d-a486-82cc804622df,Ajue Comprehencive Health Center,Basic Health Center,Primary Health Center,Odigbo,ODSODI04,4.853515625000057,6.895324707000043
9f4ab39b-dce1-4a4c-8540-ff7f26e12711,Obadore Health Center,,Primary Health Center,Odigbo,ODSODI09,4.518493652000075,6.813720703000058
9a1d66cd-8a70-4bf2-8614-199fcf3d25df,Oke Egwure Basic Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.7097167970000555,7.015075684000067
ea61f2af-0171-4844-81b7-c47c29ed9491,Ajebamibo Health Center,,Primary Health Center,Odigbo,ODSODI09,4.434509278000064,6.754882812000062
cac8c6fb-1825-4481-8583-23930b1f69aa,Bashiru Basic Health Center,,Primary Health Center,Ondo West,ODSOWT05,4.628906250000057,7.067077637000068
955cf865-cb3d-4881-8c3b-a2420b3ad2ce,Medway Hospital Annex,,Primary Health Center,Akure South,ODSAKS09,5.199523925000051,7.213317871000072
7f3e9cc6-4220-4ecd-9255-1040b15e5f64,Adewewe Okunriboye Hospital,,Primary Health Center,Owo,ODSOWO02,5.574279785000044,7.19952392600004
d83ddbc4-c770-44f7-a37f-72f52bbe392a,Ijebu Federal Medical Center,,Federal Medical Center,Owo,ODSOWO07,5.593322754000042,7.1862792970000555
56f5e66c-01b8-4377-a081-7f2c3d66262e,Otoro Osogbon Health Center,,Primary Health Center,Owo,ODSOWO09,5.463317871000072,7.177307129000042
9a238f12-97ac-4da7-b166-7d0e0418d5a5,Shekinah Hospital,Shekinah Hospitals,Primary Health Center,Akure North,ODSAKN06,5.220520020000038,7.255310059000067
010caee5-0602-4b96-b72a-7bda1f2024c5,Banjo Memorial Hospital,Banjo Medical,Primary Health Center,Akure South,ODSAKS02,5.164672852000024,7.248474121000072
b680b626-2877-4b6f-933c-a905a0de3f71,Arajomeye Health Post,,Dispensary,Ose,ODSOSE12,5.629516602000024,6.962707519000048
36c0df3d-4b0d-4dee-93f4-c59583535bdd,Ago Iwoye Health Post,,Dispensary,Ose,ODSOSE08,5.672119141000053,6.974487304000036
61e475ab-3b37-47e9-809f-2e0532528cb4,Oluseun Hospital,Kunle Medical Clinic,Primary Health Center,Akure South,ODSAKS09,5.187072754000042,7.237487793000071
38ee5025-2a10-414d-9051-fbcbb55c232f,Abitoye Hospital,Jidemal Clinic,Primary Health Center,Akure South,ODSAKS05,5.199279785000044,7.227905273000033
bb12999f-e6f1-4360-9295-231552f17a18,Bisi Medical Clinic,,Primary Health Center,Akure South,ODSAKS09,5.187683105000076,7.245910644000048
fd76832d-55a5-475e-b234-c5debb75399d,Simlon Medical Center,,Medical Center,Akure South,ODSAKS03,5.167724609000061,7.262084961000028
a0d8c780-f626-4953-bc19-2ceecd698c34,St Michael Hospital,St Michael Center,Primary Health Center,Akure South,ODSAKS02,5.174499512000068,7.244079589000023
40f78c38-092c-4ec5-9ce9-e241328ba5a2,Endurance Clinic,,Primary Health Center,Akoko North West,ODSANW07,5.663330078000058,7.589111328000058
0bb7343d-6c7e-4088-aa6e-8d56e77abc04,Ayomide Clinic,,Primary Health Center,Akure South,ODSAKS06,5.195129395000038,7.230895996000072
119d4a71-c30a-4013-8592-f1b5156b7698,St David Hospital,,Primary Health Center,Akure South,ODSAKS03,5.169311523000033,7.261718750000057
5e886b3a-6c23-42c0-90b1-09105b01cd75,Crown Hospital Annex,,Primary Health Center,Owo,ODSOWO05,5.582092285000044,7.216125488000046
ed891bfb-dfae-440a-b365-1feeb873035d,Kolade Hospital,Kolade Medical Center,Primary Health Center,Akure South,ODSAKS09,5.189086914000029,7.231689453000058
f95465ee-6025-4fe0-992a-e1a3f3496da5,Okatedo Basic Health Center,,Primary Health Center,Akoko North East,ODSANE09,5.621704101000034,7.499694824000073
6adec66a-5135-4f7a-95e4-3e045c0a695c,Okeluse Basic Health Center,,Primary Health Center,Ose,ODSOSE11,5.589721680000025,6.781311035000044
eda10338-7517-4d00-a74b-0a28b71626ee,Abitoye Hospital,,Primary Health Center,Owo,ODSOWO08,5.675903320000032,7.129272461000028
2084693e-3d42-439b-8bdb-e074ebfe7550,Gaga Basic Health Center,,Primary Health Center,Akure South,ODSAKS09,5.171875000000057,7.230102539000029
9fdd4224-337b-47de-8cb2-4542f9af1392,St Abraham Clinic,,Primary Health Center,Akure South,ODSAKS05,5.197082520000038,7.225708008000026
9cc60099-b785-4845-b810-42534130a835,Osun Basic Health Center,,Primary Health Center,Ondo East,ODSOET04,4.950927734000061,7.110900879000042
083fda7c-e205-46bb-b0bb-6c31df4c70fb,Illisa Federal Staff Clinic,,Federal Staff Clinic,Akure South,ODSAKS05,5.214721679000036,7.2329101560000595
4ea6fa31-9a35-4c64-81b2-331321c8b2c8,Utelu Basic Health Center,,Primary Health Center,Owo,ODSOWO10,5.655090332000043,7.191711425000051
887c771b-46f9-4bfa-ab37-f9e1d3c9eedd,Upenmen Primary Health Care,,Primary Health Center,Owo,ODSOWO03,5.607116699000073,7.257080078000058
5fd30867-ba54-40c0-94e8-e6a7511d89c1,Tekuile Basic Health Center,Basic Health Center Tekuile,Primary Health Center,Ondo East,ODSOET10,4.988098145000038,7.029907227000024
26515398-e586-4ad4-b0f0-e6f1dda71af5,Owo General Hospital,General Hospitalc Owo,General Hospital,Owo,ODSOWO09,5.568481446000021,7.198120118000077
7ad44e8f-5c57-4583-8be8-b125c5ee3399,Meyernity Health Cent,,Primary Health Center,Ose,ODSOSE12,5.6232910150000635,6.938110352000024
73bd756d-4f33-4882-9d28-a97ae94aa8f1,Okiti Ofa Basic Health Center,,Primary Health Center,Ose,ODSOSE08,5.671325684000067,7.071289062000062
bef00a04-8592-4b2b-976a-2011256385d8,Idasen Primary Health Care,,Primary Health Center,Owo,ODSOWO07,5.581481934000067,7.184692383000026
2870bad6-598d-438b-a6e7-0f44582ba3ee,Akure Neuro Psychiatric Specialist Hospital,Nevro Phdiatric Specialist,Specialist Hospital,Akure South,ODSAKS05,5.2194824220000555,7.222473144000048
ca4f1500-1845-48c6-a613-bb5b52efa22b,Oju Owa Ojomo Primary Health Care Center,Primary Health Center Ijebu II,Primary Health Center,Owo,ODSOWO07,5.5925292970000555,7.191528320000032
35c53270-1c67-477c-9602-7d5b20a7d4f9,Dcp Mbujmbu Medical,,Primary Health Center,Akure North,ODSAKN12,5.245483398000033,7.331481934000067
1df7dfcb-ee6e-4011-89a1-1ec639e88eb6,Orita Ajana Medical Clinic,,Primary Health Center,Odigbo,ODSODI02,4.974487305000025,6.686889648000033
0c83aac8-2307-4489-986e-077730ddd17d,Ofitebe Health Center,,Primary Health Center,Ose,ODSOSE07,5.6884765630000516,6.748901368000077
5f44a22f-33c6-4849-8a7d-c900adfa5aaa,Ajagbala Basic Health Center,,Primary Health Center,Ose,ODSOSE08,5.690917969000054,7.046691895000038
5d80657c-0242-4b44-a9f6-b9b575fd1b47,Idoani General Hospital,,General Hospital,Ose,ODSOSE02,5.844909668000071,7.292297363000046
8c2da732-a9e3-461e-8b2c-a63e83866e62,Okia Primary Health Center,Health Center Okia,Primary Health Center,Akoko South West,ODSASW12,5.82330322200005,7.448486328000058
b6682b6a-efdd-425d-8880-64e023c7f8ea,Reva Clinic,,Primary Health Center,Akoko South West,ODSASW02,5.738891601000034,7.476684570000032
87db71b7-818a-44b7-ab07-7841272c795a,Alao Basic Health Center,,Primary Health Center,Owo,ODSOWO08,5.698486328000058,7.153503418000071
c061f1b7-a9e6-4f2a-9a0b-16bd98e2caf6,Owalusi Primary Health Center Clinic,Basic Health Center Owalusi,Primary Health Center,Akoko South West,ODSASW13,5.756286621000072,7.442504882000037
0bd3c851-12c6-4800-a6c7-5edfb8966deb,Jj Medical Cinic,,Primary Health Center,Akoko South West,ODSASW06,5.806884766000053,7.4594726560000595
dae9cc78-0207-4a5e-81ce-83c1ae019778,Ikun Primary Health Center,,Primary Health Center,Akoko South West,ODSASW08,5.76452636700003,7.373474121000072
c1859d85-5979-4f67-a49a-e17fc149243f,Akungba Primary Health Center,Comprehensive Health Center,Primary Health Center,Akoko South West,ODSASW02,5.739929200000063,7.472473145000038
75088b76-f886-4ffa-8560-3effacf12dd9,Etioro Basic Health Center,Basic Health Center Etioro,Primary Health Center,Akoko South West,ODSASW14,5.72351074200003,7.443481445000032
a2a06240-76c1-4673-b26a-af31f467271b,Ipori Basic Health Center,,Primary Health Center,Akoko North East,ODSANE07,5.7937011720000555,7.530517579000048
bd0824a7-b119-4a8a-ab8a-2963af7088ff,Tinuola Clinic,,Primary Health Center,Akoko North West,ODSANW01,5.749328613000046,7.644287109000061
2a196c1a-0b5c-4a45-ab3f-e1db44104089,Adelabu Medical Center,,Medical Center,Ose,ODSOSE06,5.777526855000076,6.914916993000077
e8a146b8-b3a7-4e20-b077-ad5719e070c5,Ayegunle New Basic Center,,Primary Health Center,Akoko South West,ODSASW04,5.7250976560000595,7.418884277000075
08e22c72-ab35-47a4-872b-385bbd9c895d,Fashimola Hospital,,Primary Health Center,Ose,ODSOSE05,5.765075684000067,6.933715821000021
2413ec34-68b3-46eb-9d55-e3973b60e3a3,Elegbeka Basic Health Center,,Primary Health Center,Ose,ODSOSE08,5.717712403000064,7.006286621000072
11bc111c-3a08-4fc3-8837-3fdc621c20aa,Afo Basic Health Center,,Primary Health Center,Ose,ODSOSE01,5.8217163080000205,7.368103027000075
67288bb4-c0e4-4308-a919-dc6ce08cc6ac,Oke Ifera Comprihensive Health Center,Comperehensive Center Ward 3,Primary Health Center,Akoko South East,ODSASE03,5.909301758000026,7.373718262000068
f11cc826-cc5d-4827-9910-ee7917afdc3c,Oke Royal Hospital,,Primary Health Center,Akoko North East,ODSANE03,5.755676269000048,7.529113769000048
c3289a53-a88c-40a9-868f-1246e1c49f70,Oro Ohin Health Post,Health Post Ori Ohin,Dispensary,Ose,ODSOSE08,5.743713379000042,6.965270996000072
b21dd236-e34b-4189-b3b5-dd1b0fa7f5f1,Molana Medical Center,,Medical Center,Akoko North West,ODSANW03,5.773315430000025,7.566284179000036
c0c24640-9e2a-4c55-995e-52c5a0c67e00,Korowa Basic Health Center,,Primary Health Center,Akoko South West,ODSASW12,5.81530761700003,7.457275391000053
863cb09b-cf02-4702-9a0b-35d6fbcea4eb,Akoko Lga Staff Clinic,,Federal Staff Clinic,Akoko North West,ODSANW01,5.762329101000034,7.634521484000061
d6a4ab17-9fa3-4137-9cd2-79ad365372b7,Epinmi 2 Basic Health Center,,Primary Health Center,Akoko South East,ODSASE01,5.866882324000073,7.458312988000046
8369b5d2-d083-4733-b6be-5c2faa33a0ad,Ilepa 1 Basic Health Center,,Primary Health Center,Akoko North East,ODSANE05,5.753479004000042,7.522888184000067
6a4bfc54-8888-48a1-a333-3f8dc5610501,Uba Oka Basic Health Center,,Primary Health Center,Akoko South West,ODSASW12,5.823913574000073,7.491516114000035
b888577b-7c16-4671-af5b-3acd588d0a09,Owo Basic Health Center,,Primary Health Center,Owo,ODSOWO04,5.5844726560000595,7.194702148000033
cf4a180e-d1e6-48ac-87ae-5cb0655252ff,New Jerusalem Basic Health Center,,Primary Health Center,Ese Odo,ODSESO06,5.013305664000029,6.267089844000054
4b2e7233-f078-4f5b-b243-2b7d718558f3,Igbobini Model Health Center,,Primary Health Center,Okitipupa,ODSPUP12,4.815673828000058,6.515502930000025
43e9ea96-d33a-44d0-9972-de4e28b5ec20,Ajapa Primary Health Center,,Primary Health Center,Ilaje,ODSIAE08,4.849304199000073,6.085083008000026
d9afd17d-fe02-45c9-9cab-a2cc364b5654,Arogbo Modern Basic Health Center,,Primary Health Center,Ese Odo,ODSESO06,5.0026855470000555,6.259277343000065
e1f07ed6-f9a8-4e2a-8d34-4e43a17a8e63,Ilado Primary Health Center,,Primary Health Center,Okitipupa,ODSPUP04,4.604492187000062,6.596679687000062
c6584ce5-2bc8-4694-85db-37ff3237bd1b,Mulekangbo Basic Health Center,,Primary Health Center,Odigbo,ODSODI02,4.841491699000073,6.657714843000065
c50a7217-03ea-40bf-949e-6e3004f7b343,Ogidigba 1 Primary Health Center,,Primary Health Center,Ilaje,ODSIAE03,4.8833007810000595,6.138671875000057
f3e006d1-9883-4322-b357-fb99b8e9e5b9,Idogun Hospital,,Primary Health Center,Odigbo,ODSODI09,4.581481934000067,6.725708008000026
14d1962f-e3aa-4454-a183-dbbea494bcf9,Aiyetoro Community1 Primary Health Center,,Primary Health Center,Odigbo,ODSODI09,4.533325195000032,6.722717285000044
cd809b24-5fa2-4f5e-b5a8-beb6ce5f463a,Igburowo Primary Health Center,,Primary Health Center,Odigbo,ODSODI04,4.885314942000036,6.930114746000072
218e0a20-99cc-4168-aa3e-a3e900e31c2f,Orotedo Primary Health Clinic,,Primary Health Center,Odigbo,ODSODI04,4.898681641000053,6.854309082000043
13c460fd-5fa7-42ad-bd42-c94a17d15349,Lijoka Showboy Basic Health Center,,Primary Health Center,Odigbo,ODSODI10,4.909729004000042,6.757080078000058
4b913405-1402-4aff-ae46-21260efc3715,Ode Igede Basic Health Center,,Primary Health Center,Akure North,ODSAKN04,5.278503418000071,7.334899902000075
7a33816a-93fd-40c3-b0d1-2b7e20ad502d,Ugbeta Obasoto Basic Health Center,,Primary Health Center,Owo,ODSOWO07,5.498718262000068,7.1411132810000595
04251626-1ae7-4f45-b7f0-060aabae4bf5,Ute Basic Health Cent,,Primary Health Center,Ose,ODSOSE12,5.604492187000062,6.851501465000069
badc640d-d3e6-4619-a594-0db4eb313706,Isimija Basic Health Center,,Primary Health Center,Akure North,ODSAKN09,5.2532958990000225,7.363708496000072
525fd497-db60-4611-a225-3ac3cf5ce275,Imoru Basic Health Cen,,Primary Health Center,Ose,ODSOSE10,5.753112793000071,6.872924804000036
eae85331-7aeb-43ba-b311-9ecfc52b7b49,Owake Community Health Center,,Primary Health Center,Akoko South West,ODSASW04,5.762878418000071,7.438293457000043
a88c2c23-0a3a-4cdf-bc9a-ef39ca139a8a,Sasare Basic Health Center,,Primary Health Center,Ondo East,ODSOET07,4.948601579876573,7.1671165496077975
79befaa6-ff05-453c-984e-0b598b585672,Kiribo Basic Health Center,,Primary Health Center,Ese Odo,ODSESO02,4.973428194226554,6.322538482062522
14f0eccf-6fbf-49a8-bca9-a7f1edd8215a,Igoba Basic Health Center,,Primary Health Center,Akure North,ODSAKN12,5.223364768496944,7.2833781956281
73368bd4-4402-4344-81c8-a74186a5e483,Obe Adun Health Center,,Primary Health Center,Ilaje,ODSIAE09,4.87402017263814,6.017437482062522
2b7baa09-b05d-4d9e-99d7-f7c735e9134f,Ikoya Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP06,4.695934450663314,6.506688587449514
3a6f8bd7-4d5c-413b-981c-76b0cda5750c,Okela Basic Health Center,,Primary Health Center,Akoko North West,ODSANW01,5.7569220582996765,7.6463428486561265
4629c2dd-0baf-4913-b1dc-ce924698af49,Idepe Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP12,4.773067610145347,6.519450710762486
8816c9f4-e19d-4b2c-b407-e875f173829a,Ebute Comprehensive Health Center,,Comprehensive Health Center,Okitipupa,ODSPUP12,4.790002184415738,6.507986455998384
e5146243-bdcb-4220-be99-3a8e3ed6de50,Ifon Basic Health Center,,Primary Health Center,Ose,ODSOSE06,5.774442961321955,6.918101221692239
4dd82381-8dcd-4199-83bc-accce68992b0,Danjuma Basic Health Center,,Primary Health Center,Akure South,ODSAKS03,5.180148224495329,7.2542071928250085
1c375eff-9e97-46ff-9823-cfc1ebcf47b1,Laoso Basic Health Center,,Primary Health Center,Ondo West,ODSOWT01,4.642849512331297,6.962775355381243
bd290f57-98a4-4f81-a6a3-4509472b91fa,Ode Mahin Basic Health Center,,Primary Health Center,Ilaje,ODSIAE05,4.802712228699964,6.3555092589687385
924e5d2d-901d-459a-b246-1c56ae8935fd,Akotogbo Basic Health Center,,Primary Health Center,Irele,ODSIRL04,5.0418805728688465,6.382483319506289
bd78b39f-d558-42d2-817a-19a492a66e10,Model Health Center Ikun,,Primary Health Center,Akoko South West,ODSASW08,5.7764129641710324,7.378873062775423
3a1e85cc-e955-4318-b56c-60e3f548c157,Igbotako Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP02,4.6401131597531435,6.584424289237513
aeb89a63-8cac-462a-940b-e7ba49bf9bef,Igbotako Comprehensive Health Center,,Comprehensive Health Center,Okitipupa,ODSPUP02,4.632931405271649,6.578995479259432
9a28cb40-2df2-4713-8653-9145023db32a,Ode Aye Comprehensive Health Center,,Comprehensive Health Center,Okitipupa,ODSPUP11,4.747718276623608,6.598391259805067
c135d6df-d0d9-43e8-96f6-aff0537f6881,Iyange Basic Health Center,,Primary Health Center,Akure South,ODSAKS03,5.159243289237514,7.27049880156881
0e6c7fff-97e4-4cc3-98de-61b8b3424636,Igbogunrin Basic Health Center,,Primary Health Center,Ilaje,ODSIAE06,4.622448415918793,6.458356837443766
1eb930ea-4cad-48cf-b214-33e559bf140a,Okeagbe Basic Health Center,,Primary Health Center,Akoko North West,ODSANW01,5.754267297646784,7.64364466647826
a3a691b2-ce3d-4d0a-b84a-41b5b1c91ec1,32 Brigade Medical Center,,Military and Paramilitary Clinic,Akure South,ODSAKS02,5.163675228699963,7.2466820964125045
e57d72b7-0fce-46de-b734-a05ebb099387,Ajue Primary Health Center,,Primary Health Center,Odigbo,ODSODI04,4.854239356782788,6.903101352578154
73bc2669-34f6-4806-9c82-67e1acd5a29a,Igbodigo Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP12,4.766999355381244,6.495816608743801
895daa08-de3a-4b5d-bd5b-a88745857453,Isua Oke Basic Health Center,,Primary Health Center,Akoko South East,ODSASE08,5.9057387937247645,7.459194292040603
34ed0f4d-7d16-4e3e-a71d-39b9874d8b49,Ode Mahin Basic Health Center,,Primary Health Center,Ilaje,ODSIAE03,4.797295926012226,6.1714690313992335
ac9d5dbc-8a3a-4113-b688-f5bcdac6b536,Okaodo Basic Health Center,,Primary Health Center,Akoko South West,ODSASW11,5.7672209035874955,7.445716869114084
42792021-9882-4476-8838-74516a09de72,Panapana Comprehensive Health Center,,Comprehensive Health Center,Odigbo,ODSODI10,4.875712833239128,6.753189417320337
52447a0e-6fe0-44ac-85c1-bb3a7ab2df84,Ogo Oluwayo Basic Health Center,,Primary Health Center,Ilaje,ODSIAE04,4.631315865451619,6.252883547075792
2e450990-8890-41d2-8ea0-91c996b12c23,Family Support Program Clinic,,Primary Health Center,Ilaje,ODSIAE05,4.803676775504671,6.351319581278117
46f4754f-eb0d-499b-bd62-f7d3696148a4,Igboegunrin Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP06,4.630869873883952,6.473091068381591
64a0e960-864d-493c-a405-422337f7836d,Mahintedo Basic Health Center,,Primary Health Center,Ilaje,ODSIAE06,4.584097319506288,6.481743641815664
382d9100-94f6-4b4a-829e-5a991314890b,Okedogbon Basic Health Center,,Primary Health Center,Owo,ODSOWO09,5.586150997196908,7.202700353979697
d296ae89-fcb1-4316-869b-e28749972466,32 Artillery Brigade Medical Center,,Military and Paramilitary Clinic,Akure South,ODSAKS02,5.145148110427961,7.241003647421848
8042db96-bae2-4539-9883-caa038b88a7c,Igbado Basic Health Center,,Primary Health Center,Ondo West,ODSOWT02,4.843347950674818,6.998426743834352
a5581796-227a-4997-ad38-28fcb39700f8,Obunkeko Basic Health Center,,Primary Health Center,Ondo West,ODSOWT11,4.839182920862312,7.101911918581156
47541b19-1c02-4b1c-b7bd-ebe9434dfcae,Igbodigo Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP03,4.729656831837583,6.433223739629716
c913be1c-c30e-4394-b7b5-ae45654a41cb,Oloto Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP06,4.628823352578152,6.468334611546892
84df23f2-2b7d-4130-bf60-429e75b655bb,Ikun Basic Health Center,,Primary Health Center,Akoko South West,ODSASW09,5.735602806044531,7.374285176006461
575456ef-abef-4c1b-a79a-a2b8d0c82163,Oba 1 Basic Health Center,,Primary Health Center,Akoko South West,ODSASW09,5.717854909193678,7.368717741031261
d6791891-727a-4797-9268-7e0e2d3af37e,Okeruwa Basic Health Center,,Primary Health Center,Akoko North East,ODSANE11,5.734843355381243,7.509005776906217
2061229a-13b1-48e3-8e99-c1dbd8c3f644,Kofawe Primary Health Center,,Primary Health Center,Ilaje,ODSIAE05,4.79190571636867,6.377099071749912
f880e447-0a0d-4b10-b712-2e07b4b56ce2,Odeaye Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP13,4.767967933856269,6.502878316703196
73a7e6ba-22e6-4816-933d-652826ead8d1,Mulekangbo Primary Health Center,,Primary Health Center,Odigbo,ODSODI02,4.867502829622782,6.699833573999304
b3e5dd4f-0f9c-47a1-a72c-b76dd069a7a2,Isalu Basic Health Center,,Primary Health Center,Akoko South East,ODSASE01,5.866044515134387,7.457835102018687
c4dfd79e-a7f9-47d0-a5c2-0b0f9790d4f3,Isinkan Basic Health Center,,Primary Health Center,Akure South,ODSAKS02,5.182149710762487,7.250533807174991
9244a954-cc27-445c-ac78-d6108ae6413e,Loda Basic Health Center,,Primary Health Center,Irele,ODSIRL05,4.889884537559118,6.646755643217211
e845294f-be8b-4fbb-a171-dd9538ea9239,Abusoro Basic Health Center,,Primary Health Center,Akure South,ODSAKS09,5.179382140696735,7.21039899719691
7b2a3879-7458-400a-b759-a605ec55a9f8,Lepe Basic Health Center,,Primary Health Center,Ilaje,ODSIAE12,4.7404123279155606,6.139114617153074
fa418b41-a907-43ab-a6ed-ff2e6f4bc41a,Ode Aye Basic Health Center,,Primary Health Center,Okitipupa,ODSPUP10,4.741693199267507,6.585445972534318
42d068cd-c26f-4932-8c5f-9f7ce7325a8d,Okeluse Basic Health Center,,Primary Health Center,Ose,ODSOSE06,5.775435421524974,6.920126584081208
ec5d0964-0010-44bc-9619-b8431caf46f2,Ayetoro Basic Health Center,,Primary Health Center,Akure North,ODSAKN01,5.256190455998384,7.389358808576537
2ce4bcb2-8a45-4cae-bb13-d115aeab0e35,Ilale Keji Comprehensive Health Center,,Comprehensive Health Center,Owo,ODSOWO07,5.572480904989042,7.169124355381244
529598d0-a642-4009-9396-193cb633cf9b,Lamudifa Basic Health Center,,Primary Health Center,Odigbo,ODSODI02,4.897998483464067,6.683041453195294
583012b0-856e-4a12-b969-72c1bf49159d,Ipele Basic Health Center,,Primary Health Center,Ose,ODSOSE08,5.680120256165647,7.059801030268774
9da2433c-5b24-4fb9-b6b9-4e688f49d313,Okemapo Primary Health Center,,Primary Health Center,Owo,ODSOWO05,5.586173837443765,7.198267385650016
f4c741fd-82f7-4407-b3a5-8433c4ad4913,Oke Aro Basic Health Center,,Primary Health Center,Akure South,ODSAKS03,5.178397253362556,7.254180030268774
54d298fe-6874-4872-9a60-5aeae728924d,Ajapa Basic Health Center,,Primary Health Center,Ilaje,ODSIAE07,4.788409147975548,6.139599548229312
ca616dc8-feb7-410d-a0f1-9e227e9755fa,Oda Basic Health Center,,Primary Health Center,Akure South,ODSAKS07,5.235284388453109,7.173669614349984
21af8d05-96ea-4c5c-9a5f-1bcc78708a0e,Abusoro Basic Health Center,,Primary Health Center,Ondo West,ODSOWT07,4.833537002803091,7.090493903587495
23a4db90-f294-49b2-92e6-5c246fbf3afc,Sabo Maternity Child Health Center,,Maternity Home,Akoko South West,ODSASW05,5.802906096412504,7.4561842272984205
993137d4-daac-4d96-8c66-0a962d664bb5,Mese Basic Health Center,,Primary Health Center,Ilaje,ODSIAE11,4.966490771300036,5.92263112668128
8d2ae438-d0e1-444f-b24e-6b804711c52d,Oke Iju Basic Health Center,,Primary Health Center,Akure North,ODSAKN12,5.228382191423463,7.2983551611546895
701962cc-47a3-44d2-9039-0b95884dea10,Oke Iju Basic Health Center,,Primary Health Center,Akure North,ODSAKN05,5.244038745506983,7.4072869719690875
6d6618de-58f7-4fd4-b337-def9b47099b4,Aromi Owode Basic Health Center,,Primary Health Center,Akure North,ODSAKN06,5.284614581278118,7.271449030268774
811cf6b1-467b-4b18-9318-567971c9f013,Ilepete Basic Health Center,,Primary Health Center,Ilaje,ODSIAE08,4.851742548206253,6.039958292040604
8bbd0e1e-b53e-463a-bbf7-c15f63932a9a,Ajue Basic Health Center,,Primary Health Center,Odigbo,ODSODI04,4.854951266812783,6.894468540362208
c7706d6a-8206-4a04-96f7-07b95583e68f,Odonla Basic Health Center,Basic Health Center Jinrinwo,Primary Health Center,Ilaje,ODSIAE11,4.96498168594522,5.924147384029023
a8b8a0ae-16dd-434f-a16f-e1a4c890e144,Sabo Basic Health Center,,Primary Health Center,Akoko South West,ODSASW05,5.801868224495329,7.451549476456338
5231d10d-bd4d-4bf3-aee6-995cbe09a2bd,Emure Ile Comprehensive Health Center,,Comprehensive Health Center,Owo,ODSOWO11,5.514856939462452,7.249098257567193
9527d92d-e856-4c60-ad1f-81cba721a040,Epe Comprehensive Health Center,,Comprehensive Health Center,Ile Oluji/Okeigbo,ODSIOU08,4.77569580100004,7.1687011720000555
d1435c19-a00a-4ea4-b2f0-6174c10de8ab,Idanre Health Clinic,,Primary Health Center,Idanre,ODSIDNE04,5.141723633000026,7.0966796880000516
cdbd45a0-fb5b-456a-9d52-a2714db0d111,Onisoosi Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU09,4.665527344000054,7.089721680000025
e12ea7fc-d7ce-4dae-92d3-9ea5253d4037,Aratu Oloju Basic Health Center,,Primary Health Center,Ile Oluji/Okeigbo,ODSIOU09,4.631896973000039,7.089111328000058
dba54ac9-4d1b-4eb3-b8c6-11437c496680,Janiyi Basic Health Center,,Primary Health Center,Idanre,ODSIDNE08,5.113098145000038,6.985717773000033
